,Unnamed: 0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,ident,type,name,elevation_ft,iso_country,iso_region,municipality,iata_code,local_code,coordinates
2789,1179191,AAL2746,AA2746,ac7b8a,N903NN,B738,KPHX,KSLC,2019-01-18 05:39:24+00:00,2019-01-18 06:50:53+00:00,2019-01-18 00:00:00+00:00,33.43121027542373,-112.0417131696429,304.8,40.85247802734375,-112.1038208007812,3185.16,KSLC,large_airport,Salt Lake City International Airport,4227.0,US,US-UT,Salt Lake City,SLC,SLC,"-111.97799682617188, 40.78839874267578"
2792,1179289,ASA1128,AS1128,abb459,N853VA,A320,KLAX,KPHL,2019-01-18 05:42:06+00:00,2019-01-18 09:56:11+00:00,2019-01-18 00:00:00+00:00,33.935806274414055,-118.4175390126754,0.0,39.85332424357786,-75.31280517578125,152.4,KPHL,large_airport,Philadelphia International Airport,36.0,US,US-PA,Philadelphia,PHL,PHL,"-75.24109649658203, 39.87189865112305"
2794,1179302,ASA1969,AS1969,a83988,N629VA,A320,KSAN,KSFO,2019-01-18 05:42:19+00:00,2019-01-18 07:00:20+00:00,2019-01-18 00:00:00+00:00,32.73312377929688,-117.18775634765622,-304.8,37.61627197265625,-122.3692873690991,-99.06,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
2820,1180142,ASA24,AS24,a27f07,N260AK,B739,KSEA,KBOS,2019-01-18 06:04:32+00:00,2019-01-18 10:36:39+00:00,2019-01-18 00:00:00+00:00,47.43685913085938,-122.31127166748053,304.8,42.37934875488281,-70.99808432839131,-15.24,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
2829,1180289,QTR739,QR739,06a074,A7-BBD,B77L,OTHH,KHHR,2019-01-18 06:08:12+00:00,2019-01-18 21:35:23+00:00,2019-01-18 00:00:00+00:00,25.30513000488281,51.60476684570312,304.8,33.95773315429688,-118.346688406808,213.36,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
2874,1181494,AAL576,AA576,a7178c,N556UW,A321,KSMF,KCLT,2019-01-18 06:37:16+00:00,2019-01-18 10:40:50+00:00,2019-01-18 00:00:00+00:00,38.67531986559853,-121.6017456054688,0.0,35.2646484375,-80.93965530395508,434.34,KCLT,large_airport,Charlotte Douglas International Airport,748.0,US,US-NC,Charlotte,CLT,CLT,"-80.94309997558594, 35.2140007019043"
2878,1181644,AMX400,AM400,0d0022,XA-JOY,B738,MMMX,KJFK,2019-01-18 06:40:42+00:00,2019-01-18 10:47:58+00:00,2019-01-18 00:00:00+00:00,19.49793928760593,-98.96029940518464,3048.0,40.5489543332892,-73.82999766956677,464.82000000000016,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
2883,1181855,ASA1949,AS1949,a2d38e,N281VA,A320,KLAX,KSFO,2019-01-18 06:45:25+00:00,2019-01-18 07:49:05+00:00,2019-01-18 00:00:00+00:00,33.93630205574682,-118.41459274291992,0.0,37.6145805746822,-122.3653046981148,-106.68,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
2885,1181895,AAL28,AA28,a03c48,N114NN,A321,KLAX,KJFK,2019-01-18 06:46:22+00:00,2019-01-18 11:24:36+00:00,2019-01-18 00:00:00+00:00,33.936022742319906,-118.4172248840332,0.0,40.5196729757018,-73.86507901278412,861.0600000000002,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
2925,1183615,AAL1314,AA1314,ac2dea,N884NN,B738,KLAX,KMIA,2019-01-18 07:30:03+00:00,2019-01-18 11:37:13+00:00,2019-01-18 00:00:00+00:00,33.93499859308793,-118.4276390075684,0.0,25.80445861816406,-80.2633158365885,0.0,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
2927,1183632,ASA1402,AS1402,ab9bb6,N847VA,A320,KSEA,KVUO,2019-01-18 07:30:25+00:00,2019-01-18 07:56:27+00:00,2019-01-18 00:00:00+00:00,47.44208384368379,-122.30797400841352,0.0,45.60781860351562,-122.65384581030872,144.78,KVUO,small_airport,Pearson Field,25.0,US,US-WA,Vancouver,,VUO,"-122.655998, 45.620499"
2932,1183731,UAL415,UA415,aa75ef,N773UA,B772,KLAX,KLDJ,2019-01-18 07:32:49+00:00,2019-01-18 11:48:37+00:00,2019-01-18 00:00:00+00:00,33.93443996623411,-118.4342193603516,0.0,40.64229157011388,-74.19666637073863,228.6,KLDJ,small_airport,Linden Airport,23.0,US,US-NJ,Linden,LDJ,LDJ,"-74.2445983887, 40.617401123"
2975,1185243,AAL1071,AA1071,a356f6,N314PD,B738,KLAX,4GA6,2019-01-18 08:10:17+00:00,2019-01-18 11:30:23+00:00,2019-01-18 00:00:00+00:00,33.935650324417374,-118.4224319458008,0.0,33.648469569319374,-84.78618621826172,1798.32,4GA6,small_airport,Chattahoochee Air Park,750.0,US,US-GA,Douglasville,,4GA6,"-84.68049621582031, 33.66210174560547"
2980,1185557,AAL1542,AA1542,ad8c4c,N972NN,B738,KPHX,KDCA,2019-01-18 08:18:20+00:00,2019-01-18 11:49:23+00:00,2019-01-18 00:00:00+00:00,33.43107061871027,-111.9894720583546,304.8,38.79211943028336,-77.03179931640625,175.26,KDCA,large_airport,Ronald Reagan Washington National Airport,15.0,US,US-DC,Washington,DCA,DCA,"-77.037697, 38.8521"
2983,1185633,AAL340,AA340,a101c3,N164NN,A321,KLAX,KMIA,2019-01-18 08:20:00+00:00,2019-01-18 12:24:29+00:00,2019-01-18 00:00:00+00:00,33.93557739257812,-118.421630859375,0.0,25.82182803396451,-80.10183658239977,777.24,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
3010,1186600,ASA150,AS150,a51968,N428AS,B739,PANC,KHHR,2019-01-18 08:45:07+00:00,2019-01-18 13:17:22+00:00,2019-01-18 00:00:00+00:00,61.17727661132812,-150.00202723911832,0.0,33.94053830938824,-118.3513641357422,106.68,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
3040,1187538,UAL22,UA22,a8ac35,N658UA,B763,EIDW,KLDJ,2019-01-18 09:08:24+00:00,2019-01-18 16:10:42+00:00,2019-01-18 00:00:00+00:00,53.4134324930482,-6.135298785041357,914.4,40.584892660884535,-74.23293373801494,556.26,KLDJ,small_airport,Linden Airport,23.0,US,US-NJ,Linden,LDJ,LDJ,"-74.2445983887, 40.617401123"
3049,1187885,UAL80,UA80,a05a03,N12116,B752,EGCC,KLDJ,2019-01-18 09:16:46+00:00,2019-01-18 16:51:16+00:00,2019-01-18 00:00:00+00:00,53.329685017213976,-2.315610997817089,304.8,40.5673828125,-74.24420166015625,571.5,KLDJ,small_airport,Linden Airport,23.0,US,US-NJ,Linden,LDJ,LDJ,"-74.2445983887, 40.617401123"
3053,1188146,UAL998,UA998,aac4ed,N793UA,B772,EBBR,KEWR,2019-01-18 09:22:36+00:00,2019-01-18 17:14:56+00:00,2019-01-18 00:00:00+00:00,50.90110132249735,4.46319580078125,0.0,40.748989299192274,-74.128813310103,312.42,KEWR,large_airport,Newark Liberty International Airport,18.0,US,US-NJ,Newark,EWR,EWR,"-74.168701171875, 40.692501068115234"
3063,1188408,DAL247,DL247,a6cff8,N538US,B752,BIKF,KJFK,2019-01-18 09:28:39+00:00,2019-01-18 15:12:31+00:00,2019-01-18 00:00:00+00:00,63.98470086566472,-22.60546875,0.0,40.57878112792969,-73.8067626953125,304.8,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
3066,1188424,AAL69,AA69,aa5f41,N768AA,B772,LEMD,KOPF,2019-01-18 09:29:03+00:00,2019-01-18 18:49:52+00:00,2019-01-18 00:00:00+00:00,40.52930928893008,-3.5749262029474376,609.6,25.91404801708157,-80.46407846304083,845.8200000000002,KOPF,medium_airport,Miami-Opa Locka Executive Airport,8.0,US,US-FL,Miami,OPF,OPF,"-80.278397, 25.907"
3068,1188495,AAL599,AA599,a6e131,N542UW,A321,KPHX,KAKH,2019-01-18 09:30:46+00:00,2019-01-18 12:31:56+00:00,2019-01-18 00:00:00+00:00,33.431024066472446,-111.99305943080358,304.8,35.22354125976562,-81.06912418287628,2529.84,KAKH,small_airport,Gastonia Municipal Airport,798.0,US,US-NC,Gastonia,,AKH,"-81.149902, 35.202598"
3069,1188509,KLM601,KL601,48404e,PH-BFL,B744,EHAM,KHHR,2019-01-18 09:31:19+00:00,2019-01-18 19:50:22+00:00,2019-01-18 00:00:00+00:00,52.29231262207031,4.745941162109375,-304.8,33.94244384765625,-118.333628128986,190.5,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
3070,1188527,AUA65,OS65,4406de,OE-LPE,B772,LOWW,KORD,2019-01-18 09:32:01+00:00,2019-01-18 19:03:59+00:00,2019-01-18 00:00:00+00:00,48.11816199351165,16.54766376201923,0.0,41.96562194824219,-87.98737959428269,403.86,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
3073,1188611,UAL949,UA949,aa9d6e,N783UA,B772,EGLL,KSFO,2019-01-18 09:34:02+00:00,2019-01-18 19:45:21+00:00,2019-01-18 00:00:00+00:00,51.47758483886719,-0.4796868401604684,0.0,37.59548950195312,-122.3196735787899,60.96,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
3075,1188659,DAL143,DL143,ab2855,N818NW,A333,EHAM,KSEA,2019-01-18 09:35:07+00:00,2019-01-18 19:34:53+00:00,2019-01-18 00:00:00+00:00,52.29986572265625,4.765167236328125,-304.8,47.45707366426112,-122.3078331580529,60.96,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
3076,1188670,DAL87,DL87,a65092,N506DN,A359,EDDF,78MI,2019-01-18 09:35:22+00:00,2019-01-18 18:03:29+00:00,2019-01-18 00:00:00+00:00,50.03704833984375,8.553362394634046,0.0,42.030106883938025,-83.33251243413878,1897.38,78MI,small_airport,Carls Airport,598.0,US,US-MI,South Rockwood,,78MI,"-83.30349731445312, 42.04059982299805"
3088,1189218,DAL43,DL43,abe56d,N866DA,B772,LFPG,KMSP,2019-01-18 09:47:48+00:00,2019-01-18 18:31:07+00:00,2019-01-18 00:00:00+00:00,49.02337646484375,2.565025916466346,0.0,44.8629036596266,-93.17672357326596,304.8,KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,US,US-MN,Minneapolis,MSP,MSP,"-93.221802, 44.882"
3092,1189306,AAL113,AA113,aaa6dd,N786AN,B772,LEBL,KMIA,2019-01-18 09:50:00+00:00,2019-01-18 19:36:58+00:00,2019-01-18 00:00:00+00:00,41.24423217773438,2.05914306640625,609.6,25.84986877441406,-80.40116220150354,548.64,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
3095,1189404,ASA108,AS108,a52e54,N433AS,B739,PANC,KSEA,2019-01-18 09:52:32+00:00,2019-01-18 12:50:45+00:00,2019-01-18 00:00:00+00:00,61.17699574615995,-150.0018310546875,0.0,47.45805358886719,-122.3078384399414,76.2,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
3098,1189542,DAL49,DL49,a13748,N178DZ,B763,EHAM,KJFK,2019-01-18 09:55:44+00:00,2019-01-18 17:48:03+00:00,2019-01-18 00:00:00+00:00,52.29180908203125,4.744186401367188,0.0,40.6051894365731,-73.7214452570135,259.08,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
3111,1189999,DLH490,LH490,3c6568,D-AIKH,A333,EDDF,KSEA,2019-01-18 10:06:48+00:00,2019-01-18 20:04:46+00:00,2019-01-18 00:00:00+00:00,50.03711700439453,8.553669578150696,0.0,47.46620178222656,-122.30776977539058,99.06,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
3112,1190007,DAL73,DL73,a95c54,N702DN,B77L,EHAM,4GA6,2019-01-18 10:07:02+00:00,2019-01-18 19:20:45+00:00,2019-01-18 00:00:00+00:00,52.30055469577596,4.767026628766741,-304.8,33.649074748411024,-84.78315353393555,1485.9,4GA6,small_airport,Chattahoochee Air Park,750.0,US,US-GA,Douglasville,,4GA6,"-84.68049621582031, 33.66210174560547"
3113,1190284,DAL161,DL161,aaf1fa,N804NW,A333,EHAM,KMSP,2019-01-18 10:13:17+00:00,2019-01-18 18:52:11+00:00,2019-01-18 00:00:00+00:00,52.29422378540039,4.7504615783691415,-304.8,44.84982248079979,-93.14684611995042,464.82000000000016,KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,US,US-MN,Minneapolis,MSP,MSP,"-93.221802, 44.882"
3115,1190452,DAL259,DL259,aaee43,N803NW,A333,EHAM,KBOS,2019-01-18 10:17:04+00:00,2019-01-18 17:45:28+00:00,2019-01-18 00:00:00+00:00,52.29273391982256,4.74664306640625,-304.8,42.381855592889295,-70.99690991778705,30.48,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
3120,1190531,DLH456,LH456,3c65ac,D-AIML,A388,EDDF,KHHR,2019-01-18 10:18:42+00:00,2019-01-18 21:15:23+00:00,2019-01-18 00:00:00+00:00,50.036160743842686,8.549738703547298,0.0,33.960369562698624,-118.3211517333984,358.14,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
3123,1190582,BAW117,BA117,40073f,G-BYGG,B744,EGLL,KJFK,2019-01-18 10:20:15+00:00,2019-01-18 17:33:07+00:00,2019-01-18 00:00:00+00:00,51.4775390625,-0.4741194441511993,0.0,40.541015625,-73.83648681640625,563.88,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
3126,1190651,AAL2059,AA2059,a9618a,N703UW,A319,KBOS,KCLT,2019-01-18 10:21:51+00:00,2019-01-18 12:06:19+00:00,2019-01-18 00:00:00+00:00,42.36113984706039,-71.00029523982559,-304.8,35.1990966796875,-80.83022759885205,2293.62,KCLT,large_airport,Charlotte Douglas International Airport,748.0,US,US-NC,Charlotte,CLT,CLT,"-80.94309997558594, 35.2140007019043"
3128,1190692,UAL908,UA908,a86ab5,N641UA,B763,EHAM,KORD,2019-01-18 10:22:51+00:00,2019-01-18 19:10:52+00:00,2019-01-18 00:00:00+00:00,52.29922485351562,4.76348876953125,-304.8,41.96539306640625,-88.00941467285156,510.54,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
3133,1190964,DLH422,LH422,3c4ad2,D-ABVR,B744,EDDF,KBOS,2019-01-18 10:28:41+00:00,2019-01-18 18:09:29+00:00,2019-01-18 00:00:00+00:00,50.03560211698888,8.547214817356418,0.0,42.3799935033766,-70.99780415379723,30.48,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
3144,1191200,DLH454,LH454,3c6517,D-AIHW,A346,EDDF,KSFO,2019-01-18 10:34:14+00:00,2019-01-18 21:32:46+00:00,2019-01-18 00:00:00+00:00,50.03448486328125,8.54244834498355,0.0,37.591630321438025,-122.3049993100374,175.26,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
3168,1192025,UAL953,UA953,aaa893,N786UA,B772,EDDM,KORD,2019-01-18 10:54:32+00:00,2019-01-18 20:16:34+00:00,2019-01-18 00:00:00+00:00,48.365016872599966,11.82130713211863,304.8,41.965576171875,-87.9840087890625,388.62,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
3172,1192141,AAL723,AA723,a2ef81,N289AY,A332,EIDW,6NJ9,2019-01-18 10:57:32+00:00,2019-01-18 18:08:29+00:00,2019-01-18 00:00:00+00:00,53.41431698556674,-6.14426556755518,914.4,39.83912581104343,-75.38330078125,495.3,6NJ9,small_airport,Bridgeport-Cahill Field,15.0,US,US-NJ,Bridgeport,,6NJ9,"-75.37460327148438, 39.79180145263672"
3173,1192187,SWR2GN,LX22,4b187f,HB-JHF,A333,LSGG,KJFK,2019-01-18 10:58:44+00:00,2019-01-18 19:15:49+00:00,2019-01-18 00:00:00+00:00,46.237963660288656,6.108810424804688,304.8,40.61277745133739,-73.69098316539417,327.66,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
3174,1192210,BAW283,BA283,4006ae,G-CIVX,B744,EGLL,KHHR,2019-01-18 10:59:19+00:00,2019-01-18 21:26:55+00:00,2019-01-18 00:00:00+00:00,51.4775390625,-0.4792414484797297,0.0,33.94326782226562,-118.3245475924745,251.46,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
3180,1192377,BAW11M,BA285,4006af,G-CIVY,B744,EGLL,KSQL,2019-01-18 11:03:15+00:00,2019-01-18 21:22:38+00:00,2019-01-18 00:00:00+00:00,51.47749328613281,-0.4815426388302058,0.0,37.56858696371822,-122.255799666695,403.86,KSQL,small_airport,San Carlos Airport,5.0,US,US-CA,San Carlos,SQL,SQL,"-122.25, 37.511901855469"
3199,1192851,BAW207,BA207,40054d,G-CIVA,B744,EGLL,KMIA,2019-01-18 11:13:30+00:00,2019-01-18 20:23:56+00:00,2019-01-18 00:00:00+00:00,51.4775390625,-0.4868873389991677,0.0,25.85609048099841,-80.41326669546271,624.84,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
3212,1193291,AAL1801,AA1801,a728c1,N560UW,A321,KBOS,KCLT,2019-01-18 11:22:16+00:00,2019-01-18 13:08:25+00:00,2019-01-18 00:00:00+00:00,42.35435485839844,-71.0101318359375,0.0,35.2260783567267,-80.83230972290039,2430.78,KCLT,large_airport,Charlotte Douglas International Airport,748.0,US,US-NC,Charlotte,CLT,CLT,"-80.94309997558594, 35.2140007019043"
3220,1193563,DAL45,DL45,ab60e3,N832MH,B764,EIDW,KJFK,2019-01-18 11:28:07+00:00,2019-01-18 18:25:17+00:00,2019-01-18 00:00:00+00:00,53.41328430175781,-6.14410400390625,914.4,40.57083388506357,-73.73667630282318,220.98,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
3221,1193579,DLH452,LH452,3c6515,D-AIHU,A346,EDDM,KHHR,2019-01-18 11:28:30+00:00,2019-01-18 23:04:47+00:00,2019-01-18 00:00:00+00:00,48.36378479003906,11.77931565504808,304.8,33.940200805664055,-118.3544797313457,99.06,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
3223,1193589,UAL963,UA963,a8f3c5,N676UA,B763,EDDT,KEWR,2019-01-18 11:28:50+00:00,2019-01-18 20:14:25+00:00,2019-01-18 00:00:00+00:00,52.55775580971928,13.266619001116071,0.0,40.74638237387447,-74.13043629039419,304.8,KEWR,large_airport,Newark Liberty International Airport,18.0,US,US-NJ,Newark,EWR,EWR,"-74.168701171875, 40.692501068115234"
3227,1193887,AAL171,AA171,a04641,N117AN,A321,KJFK,KHHR,2019-01-18 11:34:37+00:00,2019-01-18 17:28:53+00:00,2019-01-18 00:00:00+00:00,40.64764507746292,-73.76588994806463,0.0,33.94137624966896,-118.3428382873535,137.16,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
3243,1194390,AAL21,AA21,a9c508,N729AN,B77W,EGLL,5TX6,2019-01-18 11:45:24+00:00,2019-01-18 21:33:38+00:00,2019-01-18 00:00:00+00:00,51.477511131157314,-0.48187255859375,0.0,32.981469105866,-97.0543437101403,655.3200000000002,5TX6,small_airport,Hilliard Landing Area Airport,635.0,US,US-TX,Lewisville,,5TX6,"-97.07250213623047, 33.01679992675781"
3254,1194741,AAL1411,AA1411,ad0725,N939AN,B738,KORD,KMIA,2019-01-18 11:52:00+00:00,2019-01-18 14:24:39+00:00,2019-01-18 00:00:00+00:00,41.97294616699219,-87.95854048295456,304.8,25.80967789989407,-80.13852677255306,670.5600000000002,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
3260,1195092,BAW7W,BA217,4006ad,G-CIVW,B744,EGLL,KIAD,2019-01-18 12:00:01+00:00,2019-01-18 19:51:27+00:00,2019-01-18 00:00:00+00:00,51.4775390625,-0.4744163719383323,0.0,38.93803741972325,-77.43624877929688,53.34,KIAD,large_airport,Washington Dulles International Airport,312.0,US,US-DC,Washington,IAD,IAD,"-77.45580292, 38.94449997"
3268,1195474,BAW13G,BA213,4006ac,G-CIVV,B744,EGLL,KBOS,2019-01-18 12:07:20+00:00,2019-01-18 18:56:28+00:00,2019-01-18 00:00:00+00:00,51.47749328613281,-0.4839922930743228,0.0,42.38232421875,-70.99658619273794,53.34,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
3272,1195572,AAL391,AA391,ad036e,N938AN,B738,KDCA,KMIA,2019-01-18 12:09:31+00:00,2019-01-18 14:13:14+00:00,2019-01-18 00:00:00+00:00,38.872608249470346,-77.04461669921875,0.0,25.81668090820312,-80.0570170084635,845.8200000000002,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
3274,1195620,DAL163,DL163,a18284,N197DN,B763,EHAM,KMSP,2019-01-18 12:10:30+00:00,2019-01-18 20:47:42+00:00,2019-01-18 00:00:00+00:00,52.2972960391287,4.758492606026786,-304.8,44.86811828613281,-93.18891252790178,243.84,KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,US,US-MN,Minneapolis,MSP,MSP,"-93.221802, 44.882"
3275,1195636,AZA604,AZ604,4ca87c,EI-EJG,A332,LIMC,KJFK,2019-01-18 12:10:43+00:00,2019-01-18 20:50:12+00:00,2019-01-18 00:00:00+00:00,45.62352067333157,8.735366821289062,0.0,40.59480828753972,-73.65171952681106,579.12,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
3276,1195733,AAL1040,AA1040,a3b4d6,N338PK,B738,KMSP,KPHX,2019-01-18 12:12:08+00:00,2019-01-18 15:19:45+00:00,2019-01-18 00:00:00+00:00,44.89539712162341,-93.27854807783916,609.6,33.4408000364142,-112.0713650450415,502.92,KPHX,large_airport,Phoenix Sky Harbor International Airport,1135.0,US,US-AZ,Phoenix,PHX,PHX,"-112.01200103759766, 33.43429946899414"
3277,1195802,DAL137,DL137,aaf5b1,N805NW,A333,EHAM,78MI,2019-01-18 12:13:32+00:00,2019-01-18 20:27:54+00:00,2019-01-18 00:00:00+00:00,52.30119323730469,4.768829345703125,-304.8,42.092393778138245,-83.28550116960389,2019.3,78MI,small_airport,Carls Airport,598.0,US,US-MI,South Rockwood,,78MI,"-83.30349731445312, 42.04059982299805"
3279,1195841,AAL2728,AA2728,a0c42c,N149AN,A321,KEWR,KDFW,2019-01-18 12:14:04+00:00,2019-01-18 15:59:16+00:00,2019-01-18 00:00:00+00:00,40.70805358886719,-74.1556396484375,304.8,32.91558837890625,-97.00966186523436,266.7,KDFW,large_airport,Dallas Fort Worth International Airport,607.0,US,US-TX,Dallas-Fort Worth,DFW,DFW,"-97.038002, 32.896801"
3281,1195968,DLH426,LH426,3c64f5,D-AIGU,A343,EDDF,KPHL,2019-01-18 12:16:25+00:00,2019-01-18 21:02:25+00:00,2019-01-18 00:00:00+00:00,50.03645324707031,8.550760369551808,0.0,39.88465389962924,-75.175048828125,160.02,KPHL,large_airport,Philadelphia International Airport,36.0,US,US-PA,Philadelphia,PHL,PHL,"-75.24109649658203, 39.87189865112305"
3284,1196058,AAL2071,AA2071,a00df9,N102UW,A320,KBNA,KAKH,2019-01-18 12:18:00+00:00,2019-01-18 12:58:29+00:00,2019-01-18 00:00:00+00:00,36.15243530273438,-86.55927658081055,914.4,35.23452758789062,-81.06742858886719,2697.48,KAKH,small_airport,Gastonia Municipal Airport,798.0,US,US-NC,Gastonia,,AKH,"-81.149902, 35.202598"
